x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.574602127,0.872335434,7.67e-07,0.649118245,0.812038243,-0.046608668,0.705405056,0.721238494,-0.070962824,0.745020509,0.64196974,-0.091292761,0.778794408,0.573683739,-0.111818157,0.622052372,0.58226198,-0.048936933,0.636440516,0.464187086,-0.079860367,0.642831206,0.386942685,-0.104554467,0.646968186,0.318016827,-0.122539714,0.568731129,0.580134809,-0.048844196,0.57064718,0.44884485,-0.075182728,0.570841432,0.360987961,-0.098704822,0.569025576,0.283276796,-0.117259391,0.519407868,0.606652737,-0.053934988,0.508486569,0.489266962,-0.081798963,0.501137435,0.41054368,-0.103809066,0.495685995,0.340273201,-0.119576082,0.471781105,0.656330824,-0.063034311,0.437593877,0.575593174,-0.090649687,0.415164649,0.518221796,-0.105357923,0.396367371,0.459951937,-0.115296423,Hello
0.576886356,0.870544016,7.73e-07,0.65099138,0.810227513,-0.04653012,0.707552671,0.718778253,-0.070788391,0.7458781,0.638667464,-0.090821877,0.778864503,0.570764542,-0.111174256,0.622282624,0.582314491,-0.050498169,0.636047125,0.464131206,-0.082078621,0.643044174,0.387017727,-0.106904075,0.648055851,0.31850636,-0.124824829,0.56933248,0.580842435,-0.050295711,0.571147382,0.449295849,-0.077473253,0.572168231,0.361014724,-0.101335868,0.571043253,0.282547265,-0.119934544,0.520350933,0.607507706,-0.055148169,0.507946253,0.489341766,-0.083856329,0.50058049,0.409527719,-0.106419034,0.495052636,0.338158518,-0.122371271,0.473030418,0.656896055,-0.063844599,0.438381732,0.576094627,-0.092269428,0.416158944,0.519374669,-0.107417263,0.397596955,0.461963415,-0.117482297,Hello
0.576584697,0.868924022,7.98e-07,0.651288629,0.808319569,-0.046937808,0.708501697,0.717952013,-0.07187251,0.747152209,0.639203072,-0.092638388,0.781463504,0.571583152,-0.113809496,0.623154759,0.580005348,-0.050875828,0.636418164,0.461578995,-0.083056763,0.643582344,0.383764476,-0.10832192,0.649145722,0.314627379,-0.126498237,0.569989085,0.578285575,-0.050824452,0.571368456,0.446919799,-0.078153908,0.572743535,0.358689725,-0.102212943,0.572557032,0.280687898,-0.120974965,0.52058363,0.605442941,-0.055883877,0.508097172,0.486660242,-0.084755778,0.500394464,0.407700777,-0.107285991,0.495265007,0.337363034,-0.123209096,0.472945005,0.655937552,-0.064835273,0.437711775,0.574932575,-0.093311861,0.415614545,0.518381834,-0.108415231,0.397457451,0.46086359,-0.118443429,Hello
0.576691449,0.873833001,7.88e-07,0.65142256,0.811062574,-0.046551503,0.708338976,0.721566319,-0.071264356,0.747606516,0.643549144,-0.091998152,0.780812323,0.576378644,-0.113043919,0.624284089,0.58396256,-0.049370479,0.639110684,0.46561715,-0.080869265,0.646065772,0.388819695,-0.106086589,0.650651634,0.31996122,-0.124256313,0.571318209,0.582119465,-0.049369823,0.573959649,0.450610965,-0.076255642,0.574543595,0.362017691,-0.100276232,0.572930932,0.283662647,-0.118902333,0.522066295,0.608743846,-0.054505643,0.510309219,0.49163875,-0.082644857,0.502572536,0.411722302,-0.105065346,0.496850073,0.34062463,-0.120922141,0.474359334,0.658508718,-0.063598767,0.440400392,0.577336609,-0.091070116,0.418401808,0.519635975,-0.105613224,0.400176764,0.461461961,-0.115303054,Hello
0.575860441,0.869809389,7.79e-07,0.652290285,0.810103357,-0.045773853,0.71094346,0.720122039,-0.06964241,0.749952078,0.641589165,-0.089784652,0.782803297,0.573895156,-0.110373765,0.626297832,0.583502173,-0.047348369,0.641932786,0.467276096,-0.078094177,0.648560107,0.391131997,-0.102945313,0.652650356,0.323091477,-0.120982729,0.572601438,0.581270814,-0.047712777,0.575849891,0.450237632,-0.073754944,0.577110231,0.361926645,-0.097631596,0.576314688,0.28403452,-0.116381481,0.522864938,0.607523561,-0.053204957,0.511857808,0.490755439,-0.080549955,0.504365325,0.411287159,-0.102630608,0.498851001,0.340300113,-0.118501678,0.474975228,0.657024443,-0.062659644,0.441492736,0.577308953,-0.089893855,0.419547975,0.520223796,-0.104390092,0.401126325,0.46238333,-0.114161305,Hello
0.578127325,0.870680928,7.84e-07,0.654455483,0.811935425,-0.046690132,0.712406039,0.720830023,-0.071208104,0.751311839,0.641356468,-0.091422588,0.785481334,0.572798848,-0.11185459,0.626203597,0.584850609,-0.051518533,0.640158355,0.465949118,-0.083460324,0.647606492,0.388952494,-0.108076409,0.652534962,0.320252359,-0.125657082,0.573293805,0.582575798,-0.051439349,0.576152444,0.449887544,-0.079027325,0.5776999,0.360846996,-0.102723241,0.576463878,0.282490551,-0.121018887,0.523927808,0.608965397,-0.056371436,0.51254648,0.491030931,-0.085468628,0.505879104,0.410826862,-0.10769219,0.500578761,0.340007633,-0.123173557,0.476135761,0.657975316,-0.06510859,0.441931933,0.575354457,-0.093623735,0.419811904,0.517868996,-0.108372152,0.401069283,0.460374057,-0.118022643,Hello
0.580031097,0.872124314,8.04e-07,0.655429482,0.812027335,-0.047488339,0.712348104,0.724124968,-0.073013626,0.751464307,0.6469329,-0.094397224,0.785107732,0.579097867,-0.116160996,0.626208544,0.586013615,-0.051817387,0.642133713,0.467035055,-0.08419954,0.650349677,0.390123188,-0.10963463,0.656051099,0.32133022,-0.127875566,0.573908567,0.584266901,-0.051760416,0.577968478,0.451870352,-0.079439089,0.579723001,0.362928301,-0.103738524,0.579161644,0.284603208,-0.122682221,0.524544239,0.610913754,-0.056910474,0.513776422,0.491912603,-0.086075634,0.507239878,0.410904229,-0.109243102,0.502554893,0.339167207,-0.125642076,0.476463705,0.660300314,-0.065976724,0.442783356,0.578183472,-0.094992377,0.420458436,0.519939899,-0.110672131,0.401589721,0.461556077,-0.121138707,Hello
0.581222057,0.871601641,7.86e-07,0.657233953,0.811705887,-0.045694433,0.714877367,0.723157763,-0.069848791,0.753599882,0.646002948,-0.090128109,0.787085593,0.579616904,-0.110805005,0.629651189,0.584750056,-0.049341511,0.644374192,0.46694842,-0.080599792,0.651307583,0.390833408,-0.105277553,0.65595293,0.32268551,-0.123014748,0.577028275,0.583261549,-0.04963842,0.580535829,0.451568484,-0.076366328,0.58237046,0.362531155,-0.09994179,0.581700742,0.284267634,-0.118359789,0.52773273,0.610015571,-0.054991126,0.515739024,0.491769195,-0.083262861,0.507508218,0.411248684,-0.105866291,0.501229346,0.340129614,-0.121823795,0.480027169,0.659518003,-0.064144857,0.445752501,0.577922463,-0.092426829,0.423258066,0.520069122,-0.107649118,0.404508173,0.461789042,-0.117744215,Hello
0.581290841,0.870329022,7.69e-07,0.65678978,0.812620521,-0.044938259,0.715380371,0.724309802,-0.068524837,0.755454719,0.647673309,-0.088244952,0.790406287,0.581844449,-0.108230144,0.632475972,0.584436297,-0.047915902,0.648528099,0.468511403,-0.07862819,0.656388044,0.392869622,-0.102810971,0.661857128,0.325512201,-0.120257117,0.579547465,0.580677211,-0.048422795,0.584258437,0.449370652,-0.074460015,0.586569846,0.361928731,-0.097251564,0.586373746,0.285155088,-0.115104765,0.529814124,0.606074214,-0.053979404,0.519842744,0.488219321,-0.081518911,0.512827635,0.409022361,-0.103387296,0.507595181,0.338270694,-0.118992358,0.481231332,0.655037105,-0.063315928,0.447604001,0.574335098,-0.091014169,0.425521076,0.517524064,-0.105810896,0.407159835,0.459689319,-0.115668207,Hello
0.581427038,0.87379694,7.84e-07,0.657629013,0.815052509,-0.045949493,0.716796935,0.725326359,-0.069680788,0.757054627,0.64740777,-0.089554951,0.791752696,0.581028879,-0.10951855,0.633631229,0.584309757,-0.046320654,0.649778247,0.466139019,-0.076648019,0.658444464,0.389713943,-0.100937806,0.665014446,0.322243333,-0.118538439,0.580629826,0.581551969,-0.046318807,0.584587514,0.450754881,-0.072346039,0.586947083,0.362593591,-0.095724396,0.587672174,0.286244869,-0.113895267,0.530784488,0.607031584,-0.051621735,0.52134043,0.488231301,-0.079242706,0.514599562,0.407813787,-0.101430424,0.509969294,0.336435825,-0.117168181,0.482194901,0.655759573,-0.060854882,0.44975853,0.574258387,-0.08871609,0.427803218,0.516675949,-0.103788488,0.409513384,0.45860815,-0.113730773,Hello
0.582115412,0.870699763,7.81e-07,0.657200992,0.811456442,-0.045099143,0.715091825,0.721119106,-0.068834469,0.756203175,0.643994629,-0.088804245,0.791718245,0.578871608,-0.10901162,0.634130359,0.581879735,-0.04812381,0.649670601,0.463419616,-0.078904808,0.657951832,0.386786342,-0.103030317,0.664326727,0.319531769,-0.120391376,0.580845535,0.579688489,-0.04854523,0.584994793,0.449044645,-0.074681886,0.587717831,0.361035347,-0.097669289,0.58876884,0.284620047,-0.115607254,0.531168282,0.605715871,-0.05406053,0.521898031,0.48845163,-0.081472769,0.516156852,0.408415556,-0.103278436,0.512597919,0.337364227,-0.11888852,0.483064979,0.654444814,-0.063429497,0.450796068,0.574019611,-0.090844251,0.429374993,0.516423464,-0.105520777,0.411770672,0.458420455,-0.115313962,Hello
0.583353817,0.866798937,7.79e-07,0.659365833,0.809556425,-0.046409916,0.717329323,0.721758604,-0.07057406,0.757077157,0.644912362,-0.090675749,0.79130733,0.578315794,-0.110963821,0.633571327,0.582525492,-0.049758367,0.648881793,0.464255989,-0.081108317,0.65750283,0.38814801,-0.105403066,0.663908184,0.320825249,-0.122749321,0.580854714,0.580393851,-0.049400534,0.585142255,0.449727178,-0.07619758,0.587806344,0.361673087,-0.0991344,0.588551819,0.28499648,-0.116984315,0.531787515,0.606153965,-0.054250408,0.522025526,0.489312857,-0.082337737,0.516268611,0.409033984,-0.103973523,0.512683988,0.337901771,-0.119268715,0.483973503,0.654293835,-0.063049532,0.451150388,0.573051393,-0.091165856,0.429784924,0.514865518,-0.105950363,0.412265182,0.456296861,-0.115652882,Hello
0.582205355,0.869072437,8.11e-07,0.657142937,0.811471224,-0.046909969,0.714936376,0.721801102,-0.07193096,0.756243587,0.642866254,-0.092785992,0.793774724,0.57685101,-0.113771282,0.635561824,0.581450105,-0.050124694,0.651149213,0.462104201,-0.081352711,0.659588695,0.384911001,-0.105409428,0.665953636,0.317868084,-0.122642048,0.581959486,0.57857728,-0.049721818,0.586370945,0.446721375,-0.076561831,0.589765787,0.358505577,-0.099384069,0.591586709,0.28275165,-0.116950929,0.531895339,0.604055226,-0.054529555,0.521862268,0.485954493,-0.082456678,0.515568852,0.405391634,-0.104140267,0.511906803,0.334283769,-0.119468652,0.48333925,0.65239352,-0.063272238,0.450749725,0.570300221,-0.091123708,0.429519713,0.512890995,-0.105943859,0.411954045,0.454820037,-0.115669601,Hello
0.579593956,0.867787242,7.76e-07,0.655411005,0.810537755,-0.04706341,0.713283122,0.721406817,-0.071777932,0.753800035,0.642296016,-0.092141025,0.789546251,0.575697958,-0.112579845,0.631319582,0.58304894,-0.052085381,0.646373153,0.463340521,-0.083011381,0.652837515,0.385633677,-0.106493197,0.656596541,0.316961825,-0.123427384,0.578252733,0.580356181,-0.051423628,0.58352989,0.448308676,-0.077567004,0.585799336,0.359898925,-0.099411108,0.585653841,0.28291446,-0.116542399,0.528705001,0.606241107,-0.055851497,0.518831909,0.488434285,-0.08326894,0.513277709,0.408371329,-0.104278646,0.50921309,0.337614685,-0.119361058,0.480812907,0.654528975,-0.064246982,0.448050171,0.573252141,-0.091475353,0.426891804,0.515661955,-0.105763145,0.409084439,0.457827061,-0.115362398,Hello
0.581421614,0.867955208,7.93e-07,0.657435834,0.810162723,-0.046935122,0.714128315,0.722042501,-0.071700759,0.753607094,0.643763065,-0.092306368,0.789009154,0.576229036,-0.112940289,0.630217791,0.584322214,-0.050812535,0.645706475,0.465020835,-0.082565144,0.654542923,0.38797152,-0.106919885,0.660694003,0.319721848,-0.124149196,0.577739239,0.581622124,-0.050186086,0.582592607,0.450187713,-0.077006571,0.585143447,0.361900657,-0.099494286,0.585167229,0.285529822,-0.11689572,0.528605402,0.607059002,-0.054775108,0.518407404,0.490196437,-0.08276739,0.512399375,0.41110903,-0.103564739,0.508021712,0.341854781,-0.11815279,0.480931997,0.654751539,-0.063370146,0.448123634,0.573132932,-0.090831429,0.4264884,0.515404344,-0.104748487,0.407986224,0.458118796,-0.11381498,Hello
0.580887794,0.870056629,7.88e-07,0.656022489,0.811304152,-0.044972718,0.713849843,0.721901715,-0.068745606,0.754164636,0.643333137,-0.088601418,0.788977504,0.576395929,-0.108686306,0.629683673,0.584302247,-0.048269782,0.645414829,0.465398908,-0.079153344,0.653910816,0.389249444,-0.103066668,0.660206258,0.32223165,-0.120115153,0.57718116,0.581808269,-0.048422523,0.581574082,0.449246466,-0.074721523,0.584694386,0.361356407,-0.097258858,0.585588098,0.285280824,-0.114636473,0.528457046,0.607398093,-0.053634103,0.518003225,0.488724649,-0.081375055,0.511333227,0.408123821,-0.102916725,0.506742775,0.33710286,-0.118076928,0.481452227,0.65584904,-0.062595613,0.448098421,0.574643672,-0.090439253,0.426267564,0.517306566,-0.10500849,0.408294141,0.459836364,-0.114444748,Hello
0.58061856,0.869615197,7.77e-07,0.655119956,0.811104596,-0.045356534,0.712536931,0.721898675,-0.069600657,0.753251731,0.64377749,-0.090055674,0.788380444,0.576297045,-0.110934637,0.629635632,0.583581269,-0.048722595,0.645481467,0.466448247,-0.079534531,0.652808964,0.390296102,-0.10388542,0.657588482,0.322039694,-0.121676356,0.576907754,0.580825746,-0.049379483,0.581231773,0.44983086,-0.075818449,0.58379364,0.361347079,-0.099014051,0.583958566,0.283350676,-0.117231414,0.527813435,0.606713772,-0.055109698,0.518138409,0.487280011,-0.083182655,0.511960149,0.407142252,-0.105164945,0.507390976,0.33521077,-0.120884337,0.480565369,0.655782521,-0.06464418,0.447795421,0.573834896,-0.092971474,0.426362455,0.516008377,-0.10795065,0.408440292,0.457630515,-0.117943279,Hello
0.58087039,0.866605163,7.97e-07,0.656080008,0.806833744,-0.045763247,0.714676499,0.71628201,-0.069833025,0.75535661,0.638170779,-0.090072632,0.790727735,0.570961475,-0.110607669,0.631286085,0.577740252,-0.047222365,0.646122158,0.460701853,-0.078129977,0.654353321,0.385457873,-0.102707721,0.660930514,0.318594843,-0.120484531,0.578824461,0.575747252,-0.047451824,0.582873583,0.445975363,-0.074139237,0.586221099,0.358043224,-0.098011129,0.58765161,0.280415118,-0.116657205,0.529815614,0.602353156,-0.052943893,0.519228339,0.485730708,-0.081205592,0.511963248,0.405965,-0.103868186,0.507187724,0.334025174,-0.119956657,0.482048899,0.651877046,-0.062304258,0.449439406,0.571166158,-0.090814136,0.427646577,0.514289379,-0.106308438,0.409498334,0.455946982,-0.116585255,Hello
0.582641423,0.863258839,7.72e-07,0.657181799,0.806965351,-0.047274243,0.714396596,0.719388902,-0.072065786,0.752619505,0.640466154,-0.092455797,0.785997272,0.571646929,-0.112923376,0.631375551,0.581332684,-0.052161958,0.647072911,0.464210182,-0.084109977,0.654557645,0.387733907,-0.108336024,0.65891403,0.319586575,-0.125640884,0.578663349,0.578393221,-0.051862802,0.582882881,0.446139485,-0.079404853,0.585128605,0.358330041,-0.102015808,0.584518254,0.281752139,-0.119485267,0.529595137,0.604661167,-0.056744918,0.518479347,0.488917857,-0.085931055,0.512418211,0.409633756,-0.107411072,0.507827878,0.339256257,-0.122423761,0.48204577,0.653515637,-0.065566801,0.449129939,0.571588695,-0.09412507,0.427228153,0.514058709,-0.10868331,0.408586919,0.456139922,-0.118296988,Hello
0.583564758,0.865877151,8e-07,0.658855796,0.807740986,-0.046405572,0.715558469,0.719170094,-0.070964374,0.754913509,0.641255558,-0.091433235,0.788468122,0.573411882,-0.112186693,0.630365133,0.581752062,-0.050512716,0.645130515,0.462974787,-0.082302779,0.653674483,0.386635542,-0.106705442,0.659920394,0.319204837,-0.124082416,0.577772975,0.579697132,-0.050438996,0.581827998,0.447221786,-0.077851154,0.584554434,0.358631581,-0.101308599,0.584794939,0.281472653,-0.119398437,0.528585553,0.606300771,-0.055539981,0.517082751,0.488437623,-0.084678948,0.51080513,0.407572567,-0.107312292,0.506222069,0.336185813,-0.123118527,0.480954289,0.655280709,-0.064413726,0.447964996,0.572523236,-0.093264431,0.426746309,0.514305294,-0.108639978,0.408993214,0.455901176,-0.118787132,Hello
0.582173824,0.86510849,7.94e-07,0.656929076,0.806410074,-0.046023548,0.714748263,0.719340622,-0.070518143,0.755252004,0.642092049,-0.091024742,0.788538814,0.575109363,-0.111942336,0.629888415,0.583734393,-0.050272394,0.646119952,0.465741158,-0.081927441,0.654403389,0.389092386,-0.106491022,0.660350978,0.321335554,-0.123994574,0.577745497,0.580641031,-0.050150149,0.582433522,0.448384017,-0.077197768,0.585348189,0.359830052,-0.100489564,0.586078286,0.282690048,-0.11850708,0.529054403,0.605931461,-0.055062179,0.517672896,0.487408578,-0.083387502,0.511057913,0.40728423,-0.105499759,0.506592631,0.336731106,-0.121103898,0.482099295,0.653885543,-0.063792236,0.44827646,0.57328856,-0.091930516,0.426471174,0.51639384,-0.106841236,0.408321619,0.459291101,-0.116662674,Hello
0.682704866,0.918536127,-5.35e-08,0.675315201,0.788691223,-0.019308819,0.62810123,0.651561022,-0.045179941,0.604395032,0.544706941,-0.065788746,0.594209671,0.4619174,-0.0853732,0.570796013,0.729029655,-0.097432777,0.432358176,0.707323551,-0.130207628,0.463065654,0.713156998,-0.137571827,0.513092518,0.723894238,-0.136299774,0.551770508,0.836657047,-0.097871348,0.410326093,0.79308629,-0.12193989,0.450770706,0.791332066,-0.114011496,0.504268348,0.808428645,-0.107633688,0.536628604,0.925133348,-0.095373765,0.415115595,0.878077805,-0.107991576,0.450996846,0.872198999,-0.084969595,0.498166054,0.886444449,-0.069461003,0.527136505,0.996937931,-0.09347342,0.432180107,0.95205915,-0.10050144,0.461757809,0.945954382,-0.08050245,0.500529766,0.959409237,-0.065233678,Yes
0.707484007,0.924876094,-8.89e-08,0.67632997,0.782816887,-0.014384422,0.624090374,0.651581764,-0.041911591,0.599410713,0.536653996,-0.06809146,0.590741277,0.442100644,-0.093770303,0.558154285,0.734162271,-0.080134228,0.419072568,0.714303732,-0.113202594,0.458062083,0.72194612,-0.125346556,0.509633183,0.728751302,-0.12765564,0.5431934,0.837228775,-0.085476041,0.406648159,0.795774639,-0.104818068,0.447664052,0.789995492,-0.099317864,0.498202235,0.801056683,-0.096624471,0.536851704,0.923751354,-0.088656843,0.411619514,0.876092434,-0.097570226,0.448339254,0.870319307,-0.074869245,0.495874077,0.881532431,-0.061025236,0.535346091,0.994201899,-0.092728287,0.434409738,0.95552063,-0.095426157,0.458119631,0.948209882,-0.073975682,0.495093793,0.959739149,-0.05851867,Yes
0.705061495,0.919642806,-7.24e-08,0.677366972,0.776272833,-0.017188802,0.629463196,0.645774126,-0.046401218,0.598534226,0.534017622,-0.073102735,0.588770807,0.437747449,-0.098496065,0.560811758,0.732135177,-0.080924712,0.421101987,0.714445949,-0.111913592,0.460806668,0.721763551,-0.122886747,0.511569321,0.726177633,-0.124706089,0.543430507,0.83627224,-0.083292134,0.409153283,0.795672357,-0.098789543,0.447286308,0.790423393,-0.092343539,0.49560529,0.800356567,-0.089744143,0.534839869,0.923021197,-0.083412088,0.414316952,0.877605677,-0.088343248,0.449188292,0.871174753,-0.065423012,0.494455338,0.879806995,-0.052567683,0.531626999,0.991437852,-0.084676303,0.436576635,0.953286409,-0.083754599,0.459990263,0.945993841,-0.061529692,0.494716108,0.955920517,-0.04625012,Yes
0.710697711,0.921254277,-3.16e-08,0.681533754,0.778544307,-0.017657502,0.631396592,0.648294806,-0.046786878,0.599066794,0.535797417,-0.072608836,0.588252723,0.443162382,-0.096807882,0.562942743,0.735871673,-0.082442261,0.422338724,0.712044179,-0.11252483,0.458356023,0.718488753,-0.122026093,0.509141922,0.726380348,-0.122505277,0.543803871,0.839679539,-0.083507396,0.406660765,0.797179639,-0.097957917,0.443575919,0.789656878,-0.090222202,0.492381543,0.801104546,-0.086446688,0.534659803,0.925780356,-0.082011558,0.410434186,0.880488038,-0.086168654,0.445349246,0.871473789,-0.06297788,0.491003126,0.881400526,-0.049788784,0.531826258,0.993198693,-0.081447318,0.435196698,0.958085716,-0.080217913,0.458656013,0.949219167,-0.058174323,0.493163824,0.958240986,-0.04280138,Yes
0.715677202,0.930656552,-3.98e-09,0.680330753,0.784808218,-0.016040303,0.630911529,0.660508454,-0.046170123,0.600580037,0.549316287,-0.073587149,0.588137388,0.456367016,-0.099320069,0.55625087,0.749767601,-0.081285283,0.42014423,0.730584204,-0.112153679,0.460900724,0.731071353,-0.123007372,0.511969924,0.737345397,-0.124293253,0.5382303,0.853359282,-0.083515622,0.408725947,0.810060441,-0.09632986,0.448792517,0.799422264,-0.088055849,0.495906055,0.810640574,-0.084940575,0.53141129,0.940664053,-0.083274044,0.413407087,0.890686631,-0.085287713,0.450416237,0.880987763,-0.060591076,0.49478215,0.891768932,-0.047541462,0.530994475,1.008323312,-0.084048241,0.440630794,0.966562331,-0.080485545,0.466156781,0.95706284,-0.056530584,0.499637514,0.968509316,-0.040341809,Yes
0.712305188,0.930500865,5.09e-08,0.682446241,0.789239049,-0.021336528,0.630922079,0.662647724,-0.053176131,0.596770823,0.55266571,-0.080470979,0.583311975,0.463083774,-0.105514251,0.559253693,0.758994043,-0.090949789,0.417749465,0.731928885,-0.123365998,0.457548141,0.727946281,-0.133268505,0.507578313,0.736604393,-0.133252531,0.541132867,0.861723363,-0.089861289,0.403716564,0.815697491,-0.104092062,0.442013085,0.797326326,-0.095073834,0.489002824,0.808998168,-0.090937212,0.533243597,0.945662439,-0.08618065,0.407590926,0.897352993,-0.089810304,0.445315957,0.880595446,-0.064874947,0.489829659,0.891875327,-0.051166948,0.531860054,1.008951306,-0.083697438,0.437070876,0.966750622,-0.082558937,0.463386238,0.953670025,-0.059591476,0.496445358,0.965702891,-0.043765407,Yes
0.709568977,0.925461054,2.2e-08,0.679341316,0.7851969,-0.022013698,0.628858745,0.662964344,-0.055615768,0.594299912,0.554635882,-0.084574856,0.578901947,0.465439796,-0.111397542,0.557691276,0.759449244,-0.095693916,0.415994406,0.738239646,-0.129148602,0.45785892,0.737408102,-0.139146924,0.508844078,0.745622873,-0.139236897,0.540710092,0.864305258,-0.09456981,0.40442428,0.821653843,-0.108638361,0.445597529,0.808092415,-0.098367311,0.493677735,0.820618212,-0.094000123,0.533442616,0.951234818,-0.090827368,0.409208894,0.90524435,-0.093576334,0.448445618,0.893216789,-0.067289852,0.494006336,0.904991329,-0.053552724,0.532016814,1.016955972,-0.088401586,0.438632011,0.980611444,-0.086653456,0.464695096,0.972292483,-0.063633576,0.497494638,0.986457109,-0.048398584,Yes
0.705935001,0.923761368,-1.3e-08,0.676065385,0.784554422,-0.022823475,0.627701461,0.664806187,-0.056081407,0.592392504,0.558354437,-0.085033767,0.575506449,0.470906913,-0.111873589,0.553245246,0.760826886,-0.091818631,0.414084464,0.740677774,-0.125930533,0.457072377,0.739348054,-0.1373972,0.508454084,0.746964395,-0.13852571,0.537676752,0.86640352,-0.090754025,0.402533948,0.828660727,-0.106367223,0.44490248,0.815296113,-0.097850941,0.494286835,0.826746404,-0.094037712,0.532620549,0.952251256,-0.08747036,0.408135414,0.912730157,-0.092598312,0.448400825,0.900351405,-0.067572184,0.495381832,0.910147667,-0.053777851,0.533696711,1.016223431,-0.085544996,0.440535367,0.988532126,-0.08586026,0.467855573,0.980421007,-0.063442469,0.502352476,0.991416872,-0.048001014,Yes
0.709687412,0.935015738,-6.75e-08,0.68264699,0.793207407,-0.022669941,0.631659985,0.670065403,-0.054032523,0.593536675,0.559397995,-0.081759654,0.573162377,0.471003354,-0.107170232,0.562002003,0.762410879,-0.086697169,0.417835712,0.737529099,-0.121855661,0.46026063,0.741111994,-0.134090006,0.513104141,0.751594782,-0.135281593,0.54424262,0.868454754,-0.085763626,0.40638268,0.826928258,-0.102722697,0.448790669,0.818032265,-0.095417485,0.498108357,0.830294549,-0.091756172,0.536946237,0.955809474,-0.083252147,0.410012603,0.910158098,-0.090356939,0.451722264,0.901873529,-0.066122353,0.498971462,0.912492812,-0.052040104,0.53569597,1.021095395,-0.082140937,0.44019863,0.983624458,-0.084078439,0.470680267,0.977321625,-0.062328976,0.507593215,0.988892436,-0.047020804,Yes
0.715905428,0.934652448,-7.01e-08,0.684858859,0.791925728,-0.019492799,0.632015109,0.668559492,-0.04923889,0.596614003,0.560044706,-0.075429738,0.579985201,0.47468251,-0.099809214,0.562873125,0.757290423,-0.086060897,0.419419974,0.7376526,-0.118404865,0.46112451,0.74491787,-0.128774852,0.512339175,0.750684202,-0.12949641,0.546260774,0.86505878,-0.085991681,0.409512579,0.826437831,-0.102252752,0.452094913,0.820912421,-0.093787678,0.501409292,0.830308259,-0.089214347,0.53915447,0.953908324,-0.083699331,0.413157046,0.910510838,-0.08947286,0.454484433,0.904512703,-0.064545244,0.50192064,0.913894475,-0.050082259,0.538412631,1.019431949,-0.082493186,0.443339258,0.985165,-0.082865849,0.4719311,0.9803285,-0.060267508,0.507247984,0.990763664,-0.044410191,Yes
0.719434977,0.936282873,-9.04e-08,0.688326955,0.793562829,-0.018234722,0.634994984,0.66902411,-0.047435399,0.601454079,0.560153961,-0.074039437,0.584311545,0.473924637,-0.098212764,0.565212667,0.758784711,-0.079323605,0.422040939,0.731795192,-0.114469185,0.467053831,0.739736319,-0.127460107,0.520217299,0.749953091,-0.129212305,0.547857285,0.864643991,-0.081023261,0.411507189,0.821763396,-0.099524677,0.45535174,0.818555355,-0.09326642,0.505837321,0.829638004,-0.089356378,0.540180087,0.952967882,-0.0812134,0.417934924,0.907420218,-0.087890856,0.4584499,0.90503782,-0.063516609,0.504962206,0.915145695,-0.048908483,0.538835287,1.019637585,-0.082726985,0.446690261,0.981588364,-0.082020357,0.475890934,0.979620099,-0.058606461,0.511985838,0.991617918,-0.042191878,Yes
0.7203843,0.922080934,-9.63e-08,0.690589786,0.781398296,-0.017865511,0.638183415,0.655035138,-0.046967141,0.604694307,0.54294312,-0.073726863,0.590884089,0.455066115,-0.098624758,0.571365595,0.741388321,-0.081971385,0.430090338,0.713830888,-0.116477512,0.473305792,0.72290951,-0.128418922,0.525427103,0.732123375,-0.129747123,0.553451598,0.845798373,-0.084204234,0.418047905,0.799516261,-0.102284215,0.460519135,0.799775481,-0.095444217,0.510224819,0.812750876,-0.09164688,0.544794679,0.93435359,-0.084605254,0.422287941,0.885454655,-0.091041535,0.462159157,0.884144247,-0.066809274,0.509352326,0.895766199,-0.052759178,0.542019188,1.002856374,-0.086252756,0.445994943,0.962736785,-0.085566156,0.473827839,0.959915519,-0.062522419,0.509808064,0.971354723,-0.046767354,Yes
0.722236037,0.919808447,-1.01e-07,0.690500557,0.776074767,-0.015842075,0.635561883,0.649383068,-0.045669377,0.601895213,0.538585544,-0.073046759,0.589030802,0.448277563,-0.099325269,0.572836101,0.735023499,-0.087992072,0.430001974,0.710752428,-0.121161312,0.4728553,0.720732272,-0.131339937,0.526028574,0.728330731,-0.132007405,0.557561278,0.84146452,-0.091581807,0.418022603,0.798710823,-0.108493663,0.461449772,0.794443429,-0.099538095,0.512244582,0.806557715,-0.094954163,0.550958395,0.932150841,-0.092474736,0.421381295,0.886220872,-0.098682821,0.461699307,0.878740072,-0.073123001,0.510829568,0.889575243,-0.058457363,0.550042748,1.002830267,-0.094136447,0.447593153,0.970111012,-0.094752811,0.47334826,0.960849106,-0.071639135,0.51064074,0.969783068,-0.055736136,Yes
